courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
[''],"['Pre-Professional Studies', 'Bio-STEM Sciences']",https://www.linkedin.com/in/judesoundar,"['Risk and Vulnerability Management', 'IoT Mastery', 'Risk and Vulnerability Management']",security assessment,iot security,risk assessment,"['Certified Knowledge Manager (CKM) – Awarded by KM Institute, 2009', 'Master Certified Knowledge Manager (MCKM) – Awarded by KM Institute, 2010']"
[''],[],https://www.linkedin.com/in/marty-haran-8691a47,"['Design Engineering', 'Debugging and Troubleshooting', 'Interpersonal and Communication Skills']",circuit design,debugging techniques,prototyping skills,[]
[''],[],https://www.linkedin.com/in/vbafetti,"['Linux Device Driver Development', 'Debugging and Troubleshooting', 'Python Development']",device driver development,javascript debugging,jupyter vs. pycharm,[]
[''],"['Electrical and Computer Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/rkenkere,"['Java Mastery', 'Automation Engineering', 'Debugging and Troubleshooting']",java programming,azure automation,c debugging,[]
[''],['Engineering and Applied Sciences'],https://www.linkedin.com/in/giorgio-sanvictores,"['Cloud and Web Service Management', 'Java EE Development', 'Programming Paradigms']",web service development,java ee framework usage,c# attribute programming,[]
[''],[],https://www.linkedin.com/in/winstonmzhang,"['Database Administration', 'Java Mastery', 'Database Expertise']",database management,java programming,sql database development,[]
[''],"['Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/nan-ma-5486224,"['Design Engineering', 'Audio Synthesis and Modular Techniques', 'Optimization']",pcb design,envelope synthesis,linux performance optimization,[]
[''],"['Electrical and Computer Engineering', 'Electronics and Computer Systems']",https://www.linkedin.com/in/tsun-chu-wu-bb35662b,"['Design Engineering', 'Data Analytics Suite', 'Digital Literacy and Technology']",sound design,data analysis,digital logic,[]
[''],[],https://www.linkedin.com/in/kenrwilliams,"['Data Engineering and Management', 'Big Data and Data Engineering', 'Data Manipulation and Querying']",nosql data management,data engineering principles,sql data analysis,"['Apache Spark', 'Junior Beer Bottle Labeler', 'Teenage Mutant Ninja Turtles ( The Arcade Game ) Pro']"
[''],[],https://www.linkedin.com/in/steven-graves-2555139,"['Server Management and Development', 'Networking Expertise', 'Infrastructure Engineering']",server management,networking configuration,hybrid infrastructure,[]
[''],"['Electrical Engineering and Related Disciplines', 'Data Science and Management', 'Technical and Applied Sciences']",https://www.linkedin.com/in/gavin-godfrey,"['Simulation and Control', 'Forecasting and Financial Management', 'DevOps Engineering']",plc programming,sales forecasting,devops automation,"['White Card, General Construction Indication']"
[''],[],https://www.linkedin.com/in/steve-yurash-89a7328,"['Debugging and Troubleshooting', 'Linux Device Driver Development', 'Debugging and Troubleshooting']",debugging javascript,device driver development,rails debugging,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/robert-morrison-b88a0a7,"['Code Engineering', 'Cisco Device Management and Maintenance', 'Cybersecurity Career Advancement']",debug code,write device drivers,cybersecurity career building,['UC San Diego Extension Machine Learning Engineering Bootcamp']
[''],"['Computer Science and Engineering', 'Information and Communication Technologies (ICT)']",https://www.linkedin.com/in/kevin-m-lewis-software,"['JSON Expertise', 'Spring Boot Expertise', 'Software Engineering Cluster']",json parsing,spring framework,microservice development,"['Exam Prep: Microsoft Azure Fundamentals (AZ-900)', 'Prepare for Azure Fundamentals Certification (AZ-900)', 'Introduction to Cloud Computing for IT Pros', 'Learning Azure Management Tools', 'Learning Cloud Computing: Core Concepts', 'Spring: Framework In Depth', 'Transitioning from Technical Professional to Manager', 'Learning Spring with Spring Boot', 'Microsoft Certified: Azure Developer Associate', 'Microsoft Certified: Azure Developer Associate', 'Microsoft Certified: Azure Fundamentals']"
"['abap web dynpro', 'introduction software development on sap hana', 'sap crm technical training']",['Communications and Electronics Engineering'],https://www.linkedin.com/in/sandeeplohia,"['Forecasting and Financial Management', 'Integration Expertise', 'Business Strategy and Planning']",financial accounting,sap integration,business intelligence,"['Evolved Web Apps with SAPUI5', 'SAP Retail Omnichannel Commerce', 'SAP Business Suite powered by SAP HANA', 'Introduction to Mobile Solution Development', 'Introduction to Software Development on SAP HANA', 'SAP Netweaver ABAP', 'Google Cloud Associate Cloud Engineer']"
[''],"['STEM', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/ioannis-paganis-30a84018,"['Software Engineering Cluster', 'Software Engineering Cluster', 'Software Engineering Cluster']",ajax development,react development,full-stack development,['Java Essential Training']
[''],['Information Technology'],https://www.linkedin.com/in/jaymin-patel-2210206,"['Database Administration', 'XAML and C# Development', '.NET Development Fundamentals']",nosql databases,xaml programming,asp.net core development,"['Swift 5 Essential Training', 'Objective-C Essential Training', 'Xcode 12 Essential Training', 'iOS App Development: Essential Courses', 'Microsoft Certified: Azure Data Fundamentals', 'Microsoft Certified: Power Platform Fundamentals', 'Microsoft Certified: Azure Fundamentals', 'Certified Secure Software Lifecycle Professional (CSSLP)', '.NET Framework', '70-480 - Programming in HTML5 with JavaScript and CSS', '70-486 - Developing ASP.NET MVC 4 Web Applications', '70-488 - Developing Microsoft SharePoint Server 2013 Core Solutions', '70-489 - Developing Microsoft SharePoint Server 2013 Advanced Solutions', '70-573 - Microsoft® Certified Technology Specialist: Microsoft Office SharePoint Server 2010, Application Development', '70-576 - PRO: Designing and Developing Microsoft SharePoint 2010 Applications', 'ASP.NET', 'Active Server Pages', 'C# Language', 'MB2-700 - Microsoft Specialist - Microsoft Dynamics CRM 2013 Applications', 'MB2-701 - Extending Microsoft Dynamics CRM 2013', 'MB2-702 - Microsoft Dynamics CRM 2013 Customization and Configuration', 'MB2-866 - Microsoft Dynamic CRM 2011, Customization and Configuration', 'MB2-876 - Microsoft Certified Dynamics Specialist: Microsoft Dynamics CRM 2011 Extending', 'MCP - Analyzing the Requirement And Solution Architecture', 'MCP - Analyzing the Requirement And Solution Architecture in .NET', 'MCP - Designing and Implementing the Database using SQL Server 2000', 'MCP - Web based application using Asp.Net and C#', 'MCP - Windows Desktop Application', 'MCP - Windows Distributed Application', 'MCP - XML Web Services using C# and .NET Framework', 'MCSD: SharePoint 2013 Applications', 'Master SQL (ANSI) Fundamentals', 'Microsoft Certified Application Developer - .NET track', 'Microsoft Certified Professional Developer - SharePoint 2010', 'Microsoft Certified Solution Developer - Visual Basic Track', 'Microsoft® Certified Technology Specialist: Microsoft Office SharePoint Server 2007, Application Development', 'OO Concepts', 'RDBMS Concepts', 'TS: Accessing Data with Microsoft .NET Framework 4', 'XML Concepts']"
[''],['Electrical and Computer Engineering'],https://www.linkedin.com/in/real-michael-cheng,"['Software Engineering Cluster', 'ASP.NET and Angular Development', 'IT Management', 'IT Management', 'Node.js Full-Stack Development', 'Software Engineering Cluster']",react development,asp.net mvc development,nuget package management,"['Agile Project Management', 'Project Execution: Running the Project', 'Google Project Management | Specialization', 'Project Planning: Putting It All Together', 'Project Initiation: Starting a Successful Project', 'Foundations of Project Management', 'Unconscious Bias', 'Learning webpack 4', 'Android Developer Nanodegree']"
[''],[],https://www.linkedin.com/in/chrissawran,"['Linux Kernel Mastery', 'Debugging and Troubleshooting', 'Technical Proficiency']",kernel module development,javascript debugging,pulse width modulation,[]
[''],['STEM'],https://www.linkedin.com/in/lisa-elston-61358639,"['Risk and Vulnerability Management', 'Cybersecurity', 'Cybersecurity']",risk assessment,security management,incident response,[]
[''],[],https://www.linkedin.com/in/rhonda-whitney-28183b28,"['Web Development', 'Cybersecurity', 'Cloud Infrastructure Expertise']",manage applications,implement security,manage operations,[]
[''],"['Information Technology', 'Chemical Sciences']",https://www.linkedin.com/in/jin-liu-7626a95,"['Data Engineering and Management', 'Data Manipulation and Querying', 'Data Analytics Suite']",data management,sql querying,data analysis,"['Introduction to Big Data Analytics', 'Hadoop Platform and Application Framework', 'Machine Learning']"
[''],"['Technical and Applied Sciences', 'Web Development and Design', 'Electronic and Electrical Engineering']",https://www.linkedin.com/in/jean-michaels-34162027,"['Troubleshooting Proficiency', 'Cybersecurity', 'Troubleshooting Proficiency']",troubleshooting cisco devices,network security concepts,basic vsphere troubleshooting,[]
[''],"['Marketing and Business', 'Business and Administration']",https://www.linkedin.com/in/matthewdsmock,"['Data Analytics Suite', 'Cloud Engineering and Management', 'Marketing Tech and Strategy']",data analysis,decision-making,campaign personalization,[]
[''],"['Software Engineering and Computing Technologies', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/christopher-wolf-b319619,"['gRPC Framework Expertise', 'Implementation Skills', 'Technical Proficiency']",grpc development,jdbc implementation,xml parsing,[]
['google cloud platform fundamentals: core infrastructure'],[],https://www.linkedin.com/in/tonychen15,"['Software Development Best Practices', 'Data Foundations and Algorithmics', 'Assembly Language Programming']",c++ best practices,data structures,assembly language,[]
[''],['Information Technology'],https://www.linkedin.com/in/benwilmer,"['Cybersecurity', 'Cybersecurity', 'Risk and Vulnerability Management']",network security,security management,it risk management,"['Certified Information Security Manager (CISM)', 'Certified Information Systems Security Professional (CISSP)', 'ITIL Foundation', 'Windows 2003 MCSE & MCSA', 'CrowdStrike Certified Falcon Responder (CCFR)']"
[''],[],https://www.linkedin.com/in/brittasinks,"['Software Engineering Cluster', 'Technical Techniques', 'Python Development']",workforce development,wordpress localization,python programming,[]
