courses_title,degree_field,url,skills,skill_1,skill_2,skill_3,cert_titles
"['cecs 301', 'cecs 326', 'cecs 343', 'cecs 346', 'cecs 347', 'cecs 360', 'cecs 440', 'cecs 447', 'cecs 460', 'cecs 461/561', 'cecs 490 a/b']","['Electrical and Computer Engineering', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/garrettchan310,"['Software Testing and Quality Assurance', 'Test Engineering', 'API Development and Integration']",unit testing,test automation,api testing,[]
"['machine learning', 'stochastic non-linear dynamics']","['Physical Sciences and Engineering', 'Physical Sciences and Engineering']",https://www.linkedin.com/in/michaelttpearce,"['Data Analytics Suite', 'Machine Learning and Data Science', 'Python Development']",data analysis,machine learning,python programming,"['Modern Big Data Analysis with SQL Specialization', 'Deep Learning Specialization']"
[''],"['Mechanical Engineering and Related Fields', 'Engineering and Applied Sciences']",https://www.linkedin.com/in/brian-hoosang-a0ba975,"['Data Analytics Suite', 'Data and Object Manipulation', 'Data Visualization and Analysis']",data analysis,data manipulation,data visualization,[]
[''],[],https://www.linkedin.com/in/josh-villareal-455918a1,"['Data Engineering and Management', 'Data Analytics Suite', 'Data Visualization and Analysis']",data management,data analysis,data visualization,[]
[''],"['Software Engineering and Computing Technologies', 'Software Engineering and Computing Technologies']",https://www.linkedin.com/in/shaobin-ding-32ba8517,"['Code Engineering', 'IT Administration', 'Debugging and Troubleshooting']",debugging code,system administration,javascript debugging,[]
[''],"['Control Engineering', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/ereth-mcknight-macneil-45960810b,"['Code Engineering', 'Cloud Engineering and Management', 'Linux Device Driver Development']",debugging c code,decision making in c,linux device driver programming,[]
[''],"['Information Technology and Applied Science', 'Computer Science and Engineering']",https://www.linkedin.com/in/aaron-o-reggio-733a0080,"['Risk and Vulnerability Management', 'Cybersecurity', 'Risk and Vulnerability Management']",vulnerability assessment,incident response,risk management,"['Network Administration', 'Security +', 'CompTIA Security+']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/dattap,"['Database Administration', 'Web Development', 'Cloud Engineering and Management']",query nosql databases,build scalable applications,design cloud architectures,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/girish-thombare,"['Database Administration', 'Concurrency Management', 'Web Development Expertise']",database connectivity,concurrency management,web application development,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/kollusiva,"['Cloud and Enterprise Architecture', 'Data Manipulation and Querying', 'Data Engineering and Management']",data architecture,sql querying,data processing,[]
['ironhack'],"['Chemical Sciences', 'Computer Science and Engineering', 'Chemical Sciences', 'Languages and Literature']",https://www.linkedin.com/in/pablo-turati,"['Integration Expertise', 'Software Engineering Cluster', 'API Development and Integration']",ai integration,full-stack development,web api usage,['React: Server-Side Rendering']
"['computer organisation', 'artificial intelligence', 'computer graphics', 'computer networks', 'computer programming 1', 'computer programming 2', 'data structure algorithms', 'database systems', 'discrete structure computer programming', 'microprocessor programming', 'multimedia computing', 'numerical analysis', 'operating systems', 'parallel computing', 'programming language compiler construction', 'theory computation']",['Computer Science and Engineering'],https://www.linkedin.com/in/avikodak,"['Spring Boot Expertise', 'Optimization', 'Cross-Platform and Cloud Platform Management']",spring boot development,graalvm optimization,cross-platform java development,"['Accessing Your Brain’s Hidden Potential', 'Build Your Financial Literacy', 'Build an Ethereum Blockchain App', 'Building an Ethereum Blockchain App: 1 Introduction to Blockchain', 'Building an Ethereum Blockchain App: 10 Deployment and Maintenance', 'Building an Ethereum Blockchain App: 11 Integrating Non-Blockchain Apps', 'Building an Ethereum Blockchain App: 2 Introduction to Ethereum', 'Building an Ethereum Blockchain App: 3 Ethereum Development', 'Building an Ethereum Blockchain App: 4 Ethereum Development Tools', 'Building an Ethereum Blockchain App: 5 Your Ethereum Wallet', 'Building an Ethereum Blockchain App: 6 Building Your First Ethereum App', 'Building an Ethereum Blockchain App: 7 Smart Contracts', 'Building an Ethereum Blockchain App: 8 Supply Chain Smart Contract dApp', 'Building an Ethereum Blockchain App: 9 Testing Ethereum Apps', 'C++ Design Patterns: Creational', 'C++ Templates and the STL', 'Introduction to NFTs: Non-fungible Tokens', 'C++: Advanced Topics', 'Interpersonal Communication', 'Learning C++ Pointers', 'Parallel and Concurrent Programming with C++ Part 1', 'Parallel and Concurrent Programming with C++ Part 2', 'Machine Learning Foundations: A Case Study Approach']"
[''],"['Electrical Engineering and Electronics', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/michael-ellis-053415a2,"['Data Analytics Suite', 'Troubleshooting Proficiency', 'Design Engineering']",circuit analysis,troubleshooting,pcb design,[]
[''],['Software Engineering and Computing Technologies'],https://www.linkedin.com/in/elina-golubova-202965b7,"['Software Engineering', 'Software Design Patterns', 'IoT Mastery']",software development,design patterns,iot fundamentals,[]
[''],['Digital Media and Communications'],https://www.linkedin.com/in/cliffflock,"['Network Expertise', 'Database Administration', 'Configuration Management']",network management,ip connectivity,wan configuration,[]
[''],[],https://www.linkedin.com/in/erlerma,"['Web Development Expertise', 'Software Design Patterns', 'IT Management']",web development,design patterns,package management,[]
[''],"['Computer Science and Engineering', 'Mathematical Sciences']",https://www.linkedin.com/in/wxiaolin,"['Code Engineering', 'Data Analytics Suite', 'Concurrency Management']",code optimization,data analysis,concurrency management,"['Deep Learning', 'Fundamentals of Reinforcement Learning', 'Prediction and Control with Function Approximation', 'Sample-based Learning Methods']"
[''],"['Electronics and Computer Systems', 'Languages and Literature']",https://www.linkedin.com/in/sergii-maksymenko-2a95546,"['Data Manipulation and Querying', 'Cloud and Web Service Management', 'Cloud and Web Services Technologies']",dependency injection,restful web service,java ee web services,"['CKAD: Certified Kubernetes Application Developer', 'Programming with Google Go Specialization', 'Google Cloud Platform Fundamentals: Core Infrastructure', 'AWS Certified Solutions Architect', 'Machine Learning', 'M101J: MongoDB for Java Developers', 'Algorithms, Part I (Princeton University)', 'Functional Programming Principles in Scala', 'Sun Certified Business Component Developer', 'Sun Certified Programmer for the Java Platform, Standard Edition 5.0', 'CKAD: Certified Kubernetes Application Developer']"
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/weiming-you-9919441a,"['Server Management and Development', 'Cloud Engineering and Management', 'Spring Boot Expertise']",server management,cloud deployment,spring framework,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/alex-roberts-141b90128,"['Test Engineering', 'Python Development', 'Java Mastery']",test automation,python programming,java refactoring,"['Certified Web Professional - Security Analyst (CWP)', 'CPR Certification']"
"['cloud computing', 'computer architecture', 'computer networks security', 'data structures', 'database management', 'design analysis algorithms', 'image processing', 'machine learning', 'mobile computing', 'modern cryptography', 'operating systems', 'wireless communication technology']",['Information Technology'],https://www.linkedin.com/in/jain-divy,"['Spring Boot Expertise', 'Cloud and Enterprise Architecture', 'Technical Techniques']",spring framework,microservice architecture,dockerization,[]
[''],['Electrical Engineering and Related Disciplines'],https://www.linkedin.com/in/james-blue-b302b451,"['Concurrency Management', 'Software Testing and Quality Assurance', 'DevOps Engineering']",version control,security testing,cloud devops process,[]
[''],"['Computer Science and Engineering Degrees with Minors', 'Web Development and Design']",https://www.linkedin.com/in/bratzzo-banich,"['Data Analytics Suite', 'IT Management', 'Marketing Tech and Strategy']",roi analysis,construction document management,marketing automation,"['The Fundamentals of Digital Marketing', 'Social Media Marketing: ROI', 'Content Marketing: Social Media', 'Marketing to Generation Z', 'SEO for Social Media', 'Video Strategies for High Engagement', 'Introduction to Content Marketing', 'Create A Brand Strategy', 'Social Media Marketing Certification Course']"
"['data structures', 'internet protocols', 'architecture parallel computers', 'computer network security', 'design analysis algorithms', 'internet protocols', 'network design management', 'networking services: qos', 'signalling', 'processes', 'operating system principles', 'software security']","['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/suvarnameenakshi,"['Code Engineering', 'Linux Device Driver Development', 'Linux Kernel Mastery']",debugging c code,device driver development,semantic kernel development,[]
[''],"['Electrical Engineering and Related Disciplines', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/matthewbfrank,"['Technical Techniques', 'Software Design Patterns', 'Hardware and Software Engineering']",patching techniques,fingerpicking patterns,signal flow understanding,[]
[''],"['Software Engineering and Computing Technologies', 'Design and Development Technologies', '3D Animation and Design']",https://www.linkedin.com/in/brentricks,"['Design Engineering', 'Front-End Web Development', 'Engineering and Design Best Practices']",page layout design,html coding fundamentals,minimalist design principles,"['Instructor Recognition - 100 Students Reached', 'Microsoft Global Hackathon 2022', 'Valuable Contributor Silver', 'Graphic Design Careers: First Steps', 'R6-Sigma Specialist', 'Microsoft SharePoint 2010 Developer', 'Microsoft Certified Professional', 'Microsoft SharePoint 2010, Application Development', 'Microsoft SQL Server 2008, Implementation and Maintenance', 'Microsoft Certified Trainer 2022-2023', 'Microsoft Certified Trainer 2021-2022', 'Microsoft Certified Trainer 2020-2021', 'Microsoft Certified Trainer 2019-2020', 'CompTIA Security+']"
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/aliimamgardezi,"['.NET Development Fundamentals', 'XAML and C# Development', 'Design Engineering']",.net development,xaml programming,ui design,"['Exploratory Data Analysis', 'Reproducible Research', 'Getting and Cleaning Data', 'R Programming', 'The Data Scientist’s Toolbox']"
[''],[],https://www.linkedin.com/in/narmina-conzatti-a829744,"['Sales Management and Optimization', 'Data Analytics Suite', 'Sales Management and Optimization']",sales strategy design,data analysis,sales enablement,"['Certified Fraud Examiner', 'Certified Internal Control Specialist']"
"['2018 data science scholarship challenge course by bertelsmann', '2018 grow with google front-end web development challenger course', 'data analyst nanodegree']",[],https://www.linkedin.com/in/mingyho,"['Front-End Web Development', 'Node.js Full-Stack Development', 'Front-End Development Cluster']",css variables,gulp.js workflows,react full-stack,"['Udacity Front End Web Developer Nanodegree', 'Business Process Management', 'PyTorch Scholarship Challenge', 'Grow with Google Challenge Scholarship', 'Series 24', 'Series 66', 'Series 7']"
[''],['Telecommunications and Electronics'],https://www.linkedin.com/in/mukesh-m-436b0b11b,"['Microservices Development and Architecture', 'Virtualization Expertise', 'Cloud-Native Development']",deploy microservices,manage virtual machines,cloud native development,"['Amazon Web Services Solutions Architect Associate', 'Splunk Certified User']"
[''],[],https://www.linkedin.com/in/jkanji,"['IDE Proficiency and Navigation', 'Visual Media Management', 'IDE Proficiency and Navigation']",ios navigation,photo editing,apple watch usage,"['Learning Python', 'Learning Python', 'Data Science & Analytics Career Paths & Certifications: First Steps', 'Programming Foundations: Fundamentals', 'iOS 11 Development Essential Training: Create Your First App', 'Casper Certified Technician', 'Apple Certified Mac Technician']"
[''],['Mathematical Sciences'],https://www.linkedin.com/in/beau-dekker-63093493,"['Web Development Expertise', 'Cloud and Enterprise Architecture', 'IT Administration']",web development,azure architecture,sql server administration,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/jahidshaik,"['Data Engineering and Management', 'Data Analytics Suite', 'Big Data and Data Engineering']",data warehousing,data analysis,data engineering,"['Confluent Certified Developer for Apache Kafka', 'Python Specialization', 'AWS Certified Developer - Associate', 'Alteryx Designer Core', 'Cloudera Certified Spark and Hadoop Developer', '1Z0-051 Oracle Database 11g: SQL Fundamentals I', 'Microsoft Certified Technology Specialist: SQL Server 2008, Implementation and Maintenance', 'Microsoft Certified Technology Specialist: SQL Server 2008, Database Development']"
[''],['Mechanical Engineering and Related Fields'],https://www.linkedin.com/in/ahmersyed,"['Optimization', 'Audio Synthesis and Modular Techniques', 'Technical Techniques']",design optimization,modular synthesis,soldering techniques,[]
"['database systems', 'algorithm design analysis', 'cluster cloud computing', 'computer networks', 'data structure', 'discrete mathematics', 'distributed systems applications', 'i.t. security management', 'internet core layer router', 'knowledge technology', 'masters software engineering project', 'object-oriented develepment', 'operating systems concepts', 'software design architecture', 'software engineering methods', 'software modelling design', 'software processes management / it project management']","['Computer Science and Engineering', 'Software Engineering and Computing Technologies', 'Computer Science and Engineering']",https://www.linkedin.com/in/nasiru,"['Cloud Engineering and Management', 'Cloud and Enterprise Architecture', 'Risk and Vulnerability Management']",cloud security engineering,cloud architecture design,cybersecurity risk management,"['OpenHack: Security, Compliance, and Identity', 'Microsoft Certified: Security, Compliance, and Identity Fundamentals', 'Microsoft Certified: Azure Fundamentals', 'Mitigating Security Vulnerabilities on Google Cloud Platform', 'Architecting with Google Compute Engine Specialization', 'Oracle Adaptive Access Manager 11g: Administration Ed2', 'LDAP and Directory Services: Essentials Ed 1', 'Oracle Identity Governance 11g R2 : Essentials Ed 3', 'Microsoft Certified: Identity and Access Administrator Associate', 'Microsoft Certified: Azure Security Engineer Associate', 'Microsoft Certified: Security Operations Analyst Associate', 'Microsoft Global Challenger']"
[''],[],https://www.linkedin.com/in/jill-smith-52516637,"['Network Expertise', 'Troubleshooting Proficiency', 'Infrastructure Engineering']",network design,troubleshooting,infrastructure automation,[]
[''],['Mechanical Engineering and Related Fields'],https://www.linkedin.com/in/nicolecyen,"['Computer-Aided Design (CAD) Expertise', 'CAM (Computer-Aided Manufacturing) Expertise', 'Data Analytics Suite']",cad modeling,cam programming,simulation analysis,[]
[''],"['Industrial Engineering Cluster', 'Engineering and Applied Sciences', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/harshachandapuram,"['Sales Management and Optimization', 'Data Analytics Suite', 'Problem-Solving and Computation']",process improvement,data analysis,problem solving,"['Snowpro Core', 'Six Sigma Black Belt', 'Six Sigma Green Belt']"
[''],"['Embedded Systems Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/joshua-emele-16741511,"['AI Expertise', 'Linux Kernel Mastery', 'Embedded Systems']",ai app development,linux kernel programming,embedded c programming,[]
[''],['Network Engineering and Administration'],https://www.linkedin.com/in/joshdietrich,"['layer  switching', 'Cloud and Enterprise Architecture', 'Troubleshooting Proficiency']",layer 3 switching,wan connectivity,network troubleshooting,"['Cisco CCNA', 'Cisco CCNP']"
[''],"['Computer Science and Engineering', 'Cloud and Infrastructure Engineering']",https://www.linkedin.com/in/kang-li-a671a214a,"['Front-End Development Cluster', 'Design Engineering', 'Programming Paradigms']",front-end development,ui design,c# programming,[]
[''],[],https://www.linkedin.com/in/mohit-vohra-71447272,"['IDE Proficiency and Navigation', 'Java Mastery', 'Network Expertise']",eclipse ide,java programming,network design,[]
[''],['Electrical Engineering and Related Disciplines'],https://www.linkedin.com/in/scot-heath-pe,"['Engineering and Design Best Practices', 'IT Fundamentals', 'Design Engineering']",green building principles,cybersecurity fundamentals,fpga design,[]
"['database management', 'digital transformation', 'distributed systems', 'e-business managment', 'economic analysis', 'enterprise architecture', 'financial accounting', 'it consulting', 'object oriented analysis design', 'object oriented programming java', 'operations strategy', 'stats it managers', 'telecommunications management']","['Information Systems Management and Technology', 'Computer Science and Engineering']",https://www.linkedin.com/in/vibhor-goel-4368661b,"['Optimization', 'Data Engineering and Management', 'Data Manipulation and Querying']",cost optimization,data management,nosql querying,"['Cisco Certified Network Associate Security (CCNA Security)', 'Cisco Certified Network Associate Security (CCNA)', 'Cisco Certified Security Professional (CCSP)']"
[''],"['Biomedical Engineering Cluster', 'Chemical Engineering and Allied Sciences']",https://www.linkedin.com/in/pratima-knight-8b651821,"['Product Management Suite', 'Software Engineering Cluster', 'Technical Proficiency']",product planning,agile development,organizational alignment,[]
[''],"['Electrical Engineering and Related Disciplines', 'Telecommunications and Electronics']",https://www.linkedin.com/in/ks-dsp,"['Design Engineering', 'windows  deployment', 'Kotlin Development']",arm template design,windows 10 deployment,kotlin app development,[]
[''],[],https://www.linkedin.com/in/anthony-locke-183a26145,"['IT Management', 'Java Stream Processing', 'Content Creation and Production']",accounts receivable management,accounts payable processing,production planning and scheduling,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/praveenacharya,"['Cloud and Web Service Management', 'Cloud and Enterprise Architecture', 'Implementation Skills']",web service development,swiftui architecture,middleware implementation,"['MongoDB for DBAs', 'MongoDB for Developers', 'Oracle Service Oriented Architecture Infrastructure Implementation Certified Expert']"
[''],"['Mathematical Sciences', 'Electrical Engineering and Electronics', 'Communications and Electronics Engineering', 'Electrical Engineering and Related Disciplines']",https://www.linkedin.com/in/msoltani-phd,"['Data Analytics Suite', 'Programming Paradigms', 'Content Creation and Production']",data analysis,recursive programming,audio effects production,['Preparing Future Faculty Seminar']
[''],"['Computer Science and Engineering', 'Cybersecurity and Information Security']",https://www.linkedin.com/in/khanh-nguyen-6b01b946,"['Web Development Expertise', 'Software Engineering Cluster', 'Ruby on Rails Development']",web development,full-stack development,rails programming,[]
[''],"['Computer Science and Engineering', 'Technical and Applied Sciences']",https://www.linkedin.com/in/jeffrey-chiclana-1783a4a9,"['IT Management', 'Troubleshooting Proficiency', 'Configuration Management']",device management,network troubleshooting,cisco device configuration,"['Windows 10: Administration', 'Azure Active Directory: Basics', 'Windows Server 2019 Essential Training', 'Windows Server 2019: Installation and Configuration', 'Become a Microsoft 365 Enterprise Administrator', 'Microsoft 365 Essential Training', 'Microsoft Cybersecurity Stack: Identity and Endpoint Protection Basics', 'Microsoft Enterprise Mobility Suite: Management and Security', 'Windows 10: Advanced Troubleshooting for IT Support', 'IT Help Desk for Beginners', 'Introduction to Microsoft 365 for IT Pros', 'Learning Microsoft Enterprise Mobility Suite', 'Microsoft Cybersecurity Stack: Securing Enterprise Infrastructure', 'Microsoft Cybersecurity Stack: Advanced Identity and Endpoint Protection', 'Microsoft Cybersecurity Stack: Securing Enterprise Information', 'Microsoft Office 365: Administration (2019)', 'Microsoft Office 365: Deployment', 'Office 365 for Administrators: Supporting Users Part 1', 'Office 365 for Administrators: Supporting Users Part 2', 'Windows 10 for IT Pros Essential Training', 'Windows 10: Administration', 'Windows 10: Security', 'Windows 10: Troubleshooting for IT Support', 'Windows as a Service: Planning Deployment', 'CompTIA IT Fundamentals+', 'Configuration Manager: Configure and Maintain a Management Infrastructure', 'Learning Computer Forensics', 'Building Your Technology Skills', 'Career Clinic: IT Insights', 'Cybersecurity for IT Professionals', 'Learning Networking', 'Office 365 New Features', 'PowerShell: Web Access', 'Windows 10 for IT Pros Essential Training', 'Windows 10: Manage Remote Access', 'Windows 10: Troubleshooting for IT Support', 'Computer Literacy for Windows 10', 'Learning Excel 2016', 'Microsoft Project 2013 Essential Training', 'Networking Foundations: Networking Basics', 'Windows 10 Anniversary Update Essential Training', 'Windows 10: Administration', 'Windows 10: Networking', 'Windows 10: Security', 'Windows 7: Troubleshoot', 'Georgia Work Ready']"
[''],"['Telecommunications and Electronics', 'Telecommunications and Electronics']",https://www.linkedin.com/in/ankita-surve-85315931,"['Troubleshooting Proficiency', 'g strategy', 'GUI Development and Automation']",network troubleshooting,5g strategy,gui development,"['Artificial Intelligence Foundations: Machine Learning', 'Artificial Intelligence Foundations: Thinking Machines']"
[''],"['Software Engineering and Computing Technologies', 'Automation and Control Engineering']",https://www.linkedin.com/in/khandelwalgunjan,"['Software Engineering Cluster', 'Cloud Engineering and Management', 'Product Management Suite']",react development,cloud deployment,product management,[]
[''],"['Computer Science: Vision, Graphics, Interaction, and Robotics Track', 'Cognitive Computation']",https://www.linkedin.com/in/gavi-rawson,"['Mobile Development and Testing', 'Technical Software Proficiency', 'Integration Expertise']",mobile app development,xcode proficiency,core ml integration,[]
"['intro cartography gis', 'landscape ecology', 'sustainability science sr. seminar', 'technical writing environment studies', 'smashing conference: behavioural design workshop (ux focus)', 'smashing conference: smart interface design workshop (ui component focus)']","['Human Resources and Management', 'Natural and Applied Sciences']",https://www.linkedin.com/in/williamgeller,"['Web Development Expertise', 'JavaScript Proficiency', 'Programming Paradigms']",web development,javascript programming,coffeescript programming,[]
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/michael-mohr-48b50272,"['Server Management and Development', 'Cloud and Linux Storage Management', 'Virtualization and Cloud Management']",server management,storage configuration,virtualization,[]
[''],['Engineering and Sciences'],https://www.linkedin.com/in/shivam-chandra,"['Test Engineering', 'Test Engineering', 'Risk and Vulnerability Management']",test planning,test execution,defect reporting,"['Programming Using JavaScript', 'Agile Testing Level1', 'Cloud Certification L1', 'Core Java', 'Digital 101', 'Digital 201', 'Lean Six Sigma Yellow Belt Certification', 'New Age Delivery NAD 101']"
[''],"['Mechanical Engineering and Related Fields', 'Mechanical Engineering and Related Fields']",https://www.linkedin.com/in/costin-sandu-6691311b,"['Programming Paradigms', 'IT Fundamentals', 'Foundation Skills']",microcontroller programming,electronics fundamentals,c language basics,[]
[''],"['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/jen-guriel-6072b863,"['Programming Paradigms', 'Network Expertise', 'Software Design Patterns']",object-oriented programming,network design,design patterns,[]
[''],['General and Interdisciplinary Studies'],https://www.linkedin.com/in/patrickjrogan,"['Cybersecurity', 'Information Security and Privacy Management', 'Cybersecurity']",network security management,privacy law compliance,security incident response,[]
"['artificial intelligence', 'data structures algorithms', 'database systems', 'distributed systems', 'text mining', 'computer networks', 'object oriented programming']","['Information Systems Management and Technology', 'Communications and Electronics Engineering', '', '']",https://www.linkedin.com/in/sushma97,"['DevOps Engineering', 'DevOps Engineering', 'Concurrency Management']",devops architecture,azure devops,source control,"['Tableau for Beginners: Get CA Certified, Grow Your Career', 'Cisco Security Ninja - Green Belt', 'Kubernetes for the Absolute Beginners - Hands-on', 'AWS Certified Solution Architect - Associate']"
[''],"['VLSI Engineering', 'Electronics and Communication']",https://www.linkedin.com/in/sathish-sheshadri-0879b010,"['Data Science and Technology', 'Customer Service Excellence', 'Debugging and Troubleshooting']",data science job search,customer service skills,c debugging,"['Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning']"
[''],"['Power Engineering', 'Electrical Engineering and Electronics']",https://www.linkedin.com/in/himaja-nallandula-563b8b57,"['API Development and Integration', '.NET Development Fundamentals', 'IT Management']",web api development,entity framework core,identity and access management,[]
[''],"['Electrical and Computer Engineering', 'Electrical and Computer Engineering']",https://www.linkedin.com/in/david-skindell,"['Concurrency Management', 'DevOps Engineering', 'Software Development Best Practices']",version control,devops pipeline,gitops practices,[]
[''],['Mathematical Sciences'],https://www.linkedin.com/in/sergeishaykin,"['Design Engineering', 'Software Engineering Cluster', 'Content Creation and Production']",game design,game development,game production,[]
[''],"['Cybersecurity and Information Assurance Cluster', 'Information Systems Management and Technology']",https://www.linkedin.com/in/giovanni-morales-cy,"['Risk and Vulnerability Management', 'Risk and Vulnerability Management', 'Cybersecurity']",risk assessment,vulnerability scanning,incident response,"['OffSec Certified Professional (OSCP)', 'OffSec Web Assessor (OSWA)', 'Red Team Apprentice Certified (RTAC)', 'Palo Alto Certified Network Security Administrator', 'CISSP', 'CCNA Cyber Ops', 'VMWare Certified Professional (VCP 6.0)', 'CCNA Routing and Switching', 'Security+', 'A+', 'Network+', 'GIAC Defending Advanced Threats (GDAT)', 'GIAC Cloud Penetration Tester (GCPN)', 'GIAC Certified Penetration Tester (GPEN)', 'GIAC Advisory Board', 'GIAC Security Essentials Certification (GSEC)', 'GIAC Certified Intrusion Analyst (GCIA)', 'GIAC Certified Incident Handler (GCIH)', 'Advanced Spanish Fluency', 'CompTIA CySA+']"
[''],"['Mathematical Sciences', 'Computer Science and Engineering']",https://www.linkedin.com/in/brad-green-b0247915,"['Project Management and Resource Allocation', 'Cloud and Enterprise Architecture', 'API Development and Integration']",agile project management,cloud architecture design,api development,[]
[''],['Communication and Information Technology'],https://www.linkedin.com/in/peter-ginnegar-466970a,"['Data and Modeling', 'Cybersecurity', 'Cybersecurity']",threat detection,incident response,security design,"['GPT-4 Foundations: Building AI-Powered Apps', 'Cybersecurity Foundations', 'Microsoft Certified: Security, Compliance, and Identity Fundamentals', 'OpenHack: Security, Compliance, and Identity', 'Microsoft Azure Security Center: Securing Cloud Resources', 'Microsoft Azure Security Technologies (AZ-500) Cert Prep: 2 Implement Platform Protection', 'Microsoft Azure Security Technologies (AZ-500) Cert Prep: 3 Manage Security Operations', 'Microsoft Azure Security Technologies (AZ-500) Cert Prep: 4 Policy and Data Infrastructure', 'Microsoft Azure Security Technologies (AZ-500) Cert Prep: 5 Data at Rest, App Security, and Key Vault', 'CISSP Cert Prep: 1 Security and Risk Management', 'Exam Tips: Microsoft Azure Administrator (AZ-103)', 'Inclusive Leadership', 'Microsoft Cybersecurity Stack: Advanced Identity and Endpoint Protection', 'Microsoft Cybersecurity Stack: Identity and Endpoint Protection Basics', 'Implementing and Administering Azure Sentinel', 'Microsoft Azure Security Technologies (AZ-500) Cert Prep: 1 Manage Identity and Access', 'Microsoft Certified Trainer 2019-2020', 'Microsoft Certified: Azure Fundamentals', 'Microsoft 365 Certified Fundamentals', 'Event Speaker Silver', 'MS-100 Microsoft 365 Identity and Services', 'MS-101: Microsoft 365 Mobility and Security', 'ELMS MS-500.1: Managing Microsoft 365 Identity and Access', 'Compliance in Office 365: Data Governance', 'Microsoft Global Challenger', 'MCSA: Office 365', 'MCPS: Microsoft Certified Professional', 'Microsoft Certified: Identity and Access Administrator Associate', 'Microsoft Certified: Identity and Access Administrator Associate', 'Microsoft Certified Information Protection Administrator Associate', 'Microsoft Certified: Azure Security Engineer Associate', 'Certified Ethical Hacker (CEH)', 'Microsoft Certified: Security Operations Analyst Associate', 'Microsoft Certified: Security Operations Analyst Associate', 'Microsoft 365 Certified Enterprise Administrator Expert', 'Microsoft 365 Certified: Security Administrator Associate', 'Microsoft 365 Certified: Security Administrator Associate']"
"['computer networks', 'operating systems', 'analysis design computer algorithms', 'big data management analytics', 'compiler construction', 'database design', 'machine learning', 'object oriented analysis design', 'semantic web']","['Computer Science and Engineering', 'Computer Science and Engineering']",https://www.linkedin.com/in/rohitpujar,"['Java Mastery', 'Web Development Expertise', 'Mobile Development and Testing']",java programming,web development,mobile development,['Oracle Certified Java Programmer']
[''],['Computer Science and Engineering'],https://www.linkedin.com/in/armanerfanfar,"['Data Analytics Suite', 'Web Development Expertise', 'Programming Paradigms']",data analysis,web development,go programming,[]
"['advd. comp. oral communication', 'advertising', 'consumer behavior', 'financial accounting', 'financial accounting', 'intermediate corporate finance', 'international finance', 'international marketing', 'introduction finance', 'introduction macroeconomics', 'introduction microeconomics', 'legal environment business', 'management information systems', 'managerial accounting', 'marketing', 'marketing research', 'organizational behavior', 'personal finance', 'quantitative business analysis', 'statistics', 'statistics', 'sustainability business: green investing', 'writing']",['Marketing and Business'],https://www.linkedin.com/in/brie-muldoon,"['Optimization', 'Digital Literacy and Technology', 'Marketing Tech and Strategy']",search engine optimization,digital marketing certification,marketing tool proficiency,"['Product Marketing Career Track', 'HubSpot Academy - Social Media Marketing Certification', 'Advanced Product Marketing', 'Product Marketing Foundations', 'HubSpot Academy - Inbound Certification', 'Video for Brand Basics', 'YouTube Content Ownership', 'YouTube creative essentials', 'YouTube Asset Monetization', 'YouTube Channel Growth', 'Advanced Google Analytics Course Certificate', 'Campaign Manager Certification Exam', 'Creative Certification Exam', 'Digital Sales Certification', 'Display & Video 360 Certification Exam', 'Google Ads Video Certification', 'Google Analytics Individual Qualification', 'Google Analytics for Beginners', 'Google My Business Basics', 'Google Shopping Certification', 'Mobile in Campaign Manager', 'Video in Campaign Manager', 'Google Ads Display Certification', 'Google Ads Mobile Certification', 'Google Ads Search Certification', 'Google Digital Garage Certification - ""The Fundamentals Of Digital Marketing""', 'HubSpot Academy - Inbound Marketing Certification']"
[''],[],https://www.linkedin.com/in/keunsoo,"['Cloud and Linux Storage Management', 'Virtualization and Cloud Management', 'Troubleshooting Proficiency']",storage management,virtualization,troubleshooting,[]
