id,url,like,like_name,input_url,warning,warning_code,error
deepti-mahajan-8a02304,https://www.linkedin.com/in/deepti-mahajan-8a02304,"[{""course_link"":""https://www.linkedin.com/learning/build-fiori-apps-using-abap-restful-programming?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sap-financials-essential-training-2022?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sales-enablement?trk=public_profile_recommended-course""}]","[""Build Fiori Apps Using ABAP RESTful Programming"",""SAP Financials Essential Training"",""Sales Enablement""]",https://www.linkedin.com/in/deepti-mahajan-8a02304,,,
pooja-yadav-010049119,https://www.linkedin.com/in/poojayadav-,"[{""course_link"":""https://www.linkedin.com/learning/nano-tips-to-speak-up-in-meetings-with-shade-zahrai?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/vanilla-javascript-web-performance-optimization-apis?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/practical-influencing-techniques?trk=public_profile_recommended-course""}]","[""Nano Tips to Speak Up in Meetings with Shadé Zahrai"",""Vanilla JavaScript: Web Performance Optimization APIs"",""Practical Influencing Techniques""]",https://www.linkedin.com/in/pooja-yadav-010049119,,,
patty-ruemeli-34565617,https://www.linkedin.com/in/patty-ruemeli-34565617,"[{""course_link"":""https://www.linkedin.com/learning/comptia-cybersecurity-analyst-plus-cysa-plus-cs0-003-1-security-operations?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sscp-cert-prep-3-risk-identification-monitoring-and-analysis-14354875?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/security-for-the-smb-implementing-the-nist-cybersecurity-framework?trk=public_profile_recommended-course""}]","[""CompTIA Cybersecurity Analyst+ (CySA+) (CS0-003): 1 Security Operations"",""SSCP Cert Prep: 3 Risk Identification, Monitoring, and Analysis"",""Security for the SMB: Implementing the NIST Cybersecurity Framework""]",https://www.linkedin.com/in/patty-ruemeli-34565617,,,
dbecher,https://www.linkedin.com/in/dbecher,[],[],https://www.linkedin.com/in/dbecher,,,
neil-bickford-5b30212a,https://www.linkedin.com/in/neil-bickford-5b30212a,"[{""course_link"":""https://www.linkedin.com/learning/dot-net-big-picture-front-end-and-ui-development?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/careers-in-the-game-industry?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/vanilla-javascript-mobile-game-programming?trk=public_profile_recommended-course""}]","["".NET Big Picture: Front-End and UI Development"",""Careers in the Game Industry"",""Vanilla JavaScript: Mobile Game Programming""]",https://www.linkedin.com/in/neil-bickford-5b30212a,,,
ealsur,https://www.linkedin.com/in/ealsur,"[{""course_link"":""https://www.linkedin.com/learning/azure-developer-associate-az-204-cert-prep-monitor-troubleshoot-and-optimize-azure-solutions?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/asp-dot-net-mvc-5-identity-authentication-and-authorization?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-applications-with-angular-asp-dot-net-core-and-entity-framework-core?trk=public_profile_recommended-course""}]","[""Azure Developer Associate (AZ-204) Cert Prep: Monitor, Troubleshoot, and Optimize Azure Solutions"",""ASP.NET MVC 5 Identity: Authentication and Authorization"",""Building Applications with Angular, ASP.NET Core, and Entity Framework Core""]",https://www.linkedin.com/in/ealsur,,,
vamsivishnubhotla,https://www.linkedin.com/in/vamsivishnubhotla,"[{""course_link"":""https://www.linkedin.com/learning/aws-for-developers-amazon-corretto-and-java?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-17-first-look?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/eclipse-essential-training-8370170?trk=public_profile_recommended-course""}]","[""AWS for Developers: Amazon Corretto and Java"",""Java 17: First Look"",""Eclipse Essential Training""]",https://www.linkedin.com/in/vamsivishnubhotla,,,
levanachen,https://www.linkedin.com/in/levanachen,"[{""course_link"":""https://www.linkedin.com/learning/careers-in-the-game-industry?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/2d-game-design-and-development-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cert-prep-unity-certified-associate-game-developer-design-production-and-industry-awareness?trk=public_profile_recommended-course""}]","[""Careers in the Game Industry"",""2D Game Design and Development Essential Training"",""Cert Prep: Unity Certified Associate Game Developer Design, Production, and Industry Awareness""]",https://www.linkedin.com/in/levanachen,,,
bryan-clagett-64443596,https://www.linkedin.com/in/bryan-clagett-64443596,[],[],https://www.linkedin.com/in/bryan-clagett-64443596,,,
ryan-mak-a3a77b107,https://www.linkedin.com/in/ryan-mak-a3a77b107,"[{""course_link"":""https://www.linkedin.com/learning/c-plus-plus-standard-template-library?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/windows-11-for-it-support-troubleshooting-basics-2022?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-threads?trk=public_profile_recommended-course""}]","[""C++ Standard Template Library"",""Windows 11 for IT Support: Troubleshooting Basics (2022)"",""Java Threads""]",https://www.linkedin.com/in/ryan-mak-a3a77b107,,,
farisashai,https://www.linkedin.com/in/farisashai,"[{""course_link"":""https://www.linkedin.com/learning/mern-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/json-processing-with-java-ee?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/machine-learning-foundations-linear-algebra?trk=public_profile_recommended-course""}]","[""MERN Essential Training"",""JSON Processing with Java EE"",""Machine Learning Foundations: Linear Algebra""]",https://www.linkedin.com/in/farisashai,,,
bill-taft-67211950,https://www.linkedin.com/in/bill-taft-67211950,"[{""course_link"":""https://www.linkedin.com/learning/learning-modular-synthesis-eurorack-expansion?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/demystifying-audio-synthesis-beyond-the-basics?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/python-gui-development-with-tkinter-2?trk=public_profile_recommended-course""}]","[""Learning Modular Synthesis: Eurorack Expansion"",""Demystifying Audio Synthesis: Beyond The Basics"",""Python GUI Development with Tkinter""]",https://www.linkedin.com/in/bill-taft-67211950,,,
aini-xu-93b22a167,https://www.linkedin.com/in/aini-xu-93b22a167,[],[],https://www.linkedin.com/in/aini-xu-93b22a167,,,
govind-patwa-5a9a864,https://www.linkedin.com/in/govindpatwa,"[{""course_link"":""https://www.linkedin.com/learning/java-ee-7-web-services-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-testing-with-junit-14267963?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/creating-your-first-spring-boot-microservice?trk=public_profile_recommended-course""}]","[""Java EE 7: Web Services"",""Java: Testing with JUnit"",""Creating Your First Spring Boot Microservice""]",https://www.linkedin.com/in/govind-patwa-5a9a864,,,
lching3d,https://www.linkedin.com/in/lching3d,"[{""course_link"":""https://www.linkedin.com/learning/r-essential-training-part-2-modeling-data?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/automl-build-production-ready-models-quickly?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/machine-learning-and-ai-foundations-clustering-and-association?trk=public_profile_recommended-course""}]","[""R Essential Training Part 2: Modeling Data"",""AutoML: Build Production-Ready Models Quickly!"",""Machine Learning and AI Foundations: Clustering and Association""]",https://www.linkedin.com/in/lching3d?_l=en_us,,,
xinli-you-13a6b084,https://www.linkedin.com/in/xinli-you-13a6b084,"[{""course_link"":""https://www.linkedin.com/learning/parallel-and-concurrent-programming-with-java-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-testng?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/test-automation-with-python-1-introduction-to-automated-testing?trk=public_profile_recommended-course""}]","[""Parallel and Concurrent Programming with Java 2"",""Learning TestNG"",""Test Automation with Python: 1 Introduction to Automated Testing""]",https://www.linkedin.com/in/xinli-you-13a6b084,,,
jahnavikalyani,https://www.linkedin.com/in/jahnavikalyani,"[{""course_link"":""https://www.linkedin.com/learning/transition-from-java-to-python-22033330?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/faster-pandas?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-java-microservices-with-grpc?trk=public_profile_recommended-course""}]","[""Transition from Java to Python"",""Faster pandas"",""Building Java Microservices with gRPC""]",https://www.linkedin.com/in/jahnavikalyani,,,
bing-zou-b24b0a21,https://www.linkedin.com/in/bing-zou-b24b0a21,"[{""course_link"":""https://www.linkedin.com/learning/c-sharp-design-patterns-part-1-14140825?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/mvc-frameworks-for-building-php-web-applications-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cisco-devnet-associate-200-901-cert-prep-1-software-development-and-design?trk=public_profile_recommended-course""}]","[""C#: Design Patterns Part 1"",""MVC Frameworks for Building PHP Web Applications"",""Cisco DevNet Associate (200-901) Cert Prep 1: Software Development and Design""]",https://www.linkedin.com/in/bing-zou-b24b0a21,,,
timothy-orme,https://www.linkedin.com/in/timothy-orme,"[{""course_link"":""https://www.linkedin.com/learning/java-ee-bean-validation?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/jakarta-ee-building-your-first-application?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-ee-8-essential-training?trk=public_profile_recommended-course""}]","[""Java EE: Bean Validation"",""Jakarta EE: Building Your First Application"",""Java EE 8 Essential Training""]",https://www.linkedin.com/in/timothy-orme,,,
dineshreddy0530,https://www.linkedin.com/in/dineshreddy0530,"[{""course_link"":""https://www.linkedin.com/learning/building-java-microservices-with-grpc?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/advanced-python-practical-database-examples?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/aws-certified-database-specialty-dbs-c01-cert-prep-1-introduction-and-services?trk=public_profile_recommended-course""}]","[""Building Java Microservices with gRPC"",""Advanced Python: Practical Database Examples"",""AWS Certified Database – Specialty (DBS-C01) Cert Prep: 1 Introduction and Services""]",https://www.linkedin.com/in/dineshreddy0530,,,
glenn-aldinger-3b187a4,https://www.linkedin.com/in/glenn-aldinger-3b187a4,[],[],https://www.linkedin.com/in/glenn-aldinger-3b187a4,,,
andy-kiesler-24b30743,https://www.linkedin.com/in/andy-kiesler-24b30743,"[{""course_link"":""https://www.linkedin.com/learning/learning-gwt?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/build-and-deploy-your-first-web-app-with-modern-tooling?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-dynamic-websites-using-aws-lambdas?trk=public_profile_recommended-course""}]","[""Learning GWT"",""Build and Deploy Your First Web App with Modern Tooling"",""Building Dynamic Websites using AWS Lambdas""]",https://www.linkedin.com/in/andy-kiesler-24b30743,,,
sydney-willett-761221182,https://www.linkedin.com/in/sydney-willett-761221182,"[{""course_link"":""https://www.linkedin.com/learning/java-switch-statements?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/transition-from-java-to-python-22033330?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sas-9-4-cert-prep-part-01-sas-programming-essentials?trk=public_profile_recommended-course""}]","[""Java: Switch Statements"",""Transition from Java to Python"",""SAS® 9.4 Cert Prep: Part 01 SAS Programming Essentials""]",https://www.linkedin.com/in/sydney-willett-761221182,,,
alan-lopez-b7264b41,https://www.linkedin.com/in/alan-lopez,"[{""course_link"":""https://www.linkedin.com/learning/faster-python-code?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-lambdas-and-streams?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/practice-it-c-decisions-and-loops?trk=public_profile_recommended-course""}]","[""Faster Python Code"",""Java: Lambdas and Streams"",""Practice It: C Decisions and Loops""]",https://www.linkedin.com/in/alan-lopez-b7264b41,,,
brian-robbins-00b91246,https://www.linkedin.com/in/brian-robbins-00b91246,[],[],https://www.linkedin.com/in/brian-robbins-00b91246,,,
vinothini-velusamy-327020a0,https://www.linkedin.com/in/vinothini-velusamy-327020a0,"[{""course_link"":""https://www.linkedin.com/learning/cutting-edge-css?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/css-essential-training-22688362?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/responsive-layout?trk=public_profile_recommended-course""}]","[""Cutting-Edge CSS"",""CSS Essential Training"",""Responsive Layout""]",https://www.linkedin.com/in/vinothini-velusamy-327020a0,,,
evan-xu-23044292,https://www.linkedin.com/in/evan-xu-23044292,[],[],https://www.linkedin.com/in/evan-xu-23044292,,,
micheàl-murphy-76726611b,https://www.linkedin.com/in/miche%C3%A0l-murphy-76726611b,"[{""course_link"":""https://www.linkedin.com/learning/creating-online-video-with-iphone?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ios-17-iphone-and-ipad-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/iphone-photography-capturing-and-editing-raw-photos?trk=public_profile_recommended-course""}]","[""Creating Online Video with iPhone"",""iOS 17: iPhone and iPad Essential Training"",""iPhone Photography: Capturing and Editing Raw Photos""]",https://www.linkedin.com/in/miche%C3%A0l-murphy-76726611b,,,
alp-aker-29095657,https://www.linkedin.com/in/alp-aker-29095657,[],[],https://www.linkedin.com/in/alp-aker-29095657,,,
pavel-rebriy-2289413,https://www.linkedin.com/in/pavel-rebriy-2289413,"[{""course_link"":""https://www.linkedin.com/learning/parallel-and-concurrent-programming-with-java-1?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/installing-apache-mysql-and-php-3?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/linux-kernels-and-logging-for-system-administration?trk=public_profile_recommended-course""}]","[""Parallel and Concurrent Programming with Java 1"",""Installing Apache, MySQL, and PHP"",""Linux: Kernels and Logging for System Administration""]",https://www.linkedin.com/in/pavel-rebriy-2289413,,,
aravind-manukonda-878a3431,https://www.linkedin.com/in/aravind-manukonda-878a3431,"[{""course_link"":""https://www.linkedin.com/learning/software-testing-foundations-test-management?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/testing-python-data-science-code?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/software-testing-alpha-testing-in-an-agile-world?trk=public_profile_recommended-course""}]","[""Software Testing Foundations: Test Management"",""Testing Python Data Science Code"",""Software Testing: Alpha Testing in an Agile World""]",https://www.linkedin.com/in/aravind-manukonda-878a3431,,,
corbin-korejwo-56aab0189,https://www.linkedin.com/in/corbin-korejwo,"[{""course_link"":""https://www.linkedin.com/learning/illustrator-for-fashion-design-advanced-drawing-flats?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/startup-stories-selling-100k-of-t-shirts-with-no-inventory?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/photoshop-for-fashion-design-2-rendering-techniques?trk=public_profile_recommended-course""}]","[""Illustrator for Fashion Design: Advanced Drawing Flats"",""Startup Stories: Selling $100K of T-Shirts with No Inventory"",""Photoshop for Fashion Design: 2 Rendering Techniques""]",https://www.linkedin.com/in/corbin-korejwo-56aab0189,,,
tyler-r-jenkins,https://www.linkedin.com/in/tyler-r-jenkins,[],[],https://www.linkedin.com/in/tyler-r-jenkins,,,
kevin-tandean-91133829,https://www.linkedin.com/in/kevin-tandean-91133829,"[{""course_link"":""https://www.linkedin.com/learning/transition-from-java-to-python-22033330?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-serverless-applications-on-aws?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/deploying-java-applications-to-aws?trk=public_profile_recommended-course""}]","[""Transition from Java to Python"",""Java: Serverless Applications on AWS"",""Deploying Java Applications to AWS""]",https://www.linkedin.com/in/kevin-tandean-91133829,,,
preethi-venkateshan-a07b77110,https://www.linkedin.com/in/preethi-venkateshan,"[{""course_link"":""https://www.linkedin.com/learning/coaching-new-hires?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/massive-digital-synthesis?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/level-up-python-data-acquisitions-prep-and-eda?trk=public_profile_recommended-course""}]","[""Coaching New Hires"",""MASSIVE: Digital Synthesis"",""Level Up: Python Data Acquisitions, Prep, and EDA""]",https://www.linkedin.com/in/preethi-venkateshan-a07b77110,,,
archaudhari,https://www.linkedin.com/in/archaudhari,"[{""course_link"":""https://www.linkedin.com/learning/moving-past-change-fatigue-to-the-growth-edge?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/exam-tips-microsoft-azure-iot-developer-az-220?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/edge-ai-tools-and-best-practices-for-building-ai-applications-at-the-edge?trk=public_profile_recommended-course""}]","[""Moving Past Change Fatigue to the Growth Edge"",""Exam Tips: Microsoft Azure IoT Developer (AZ-220)"",""Edge AI: Tools and Best Practices for Building AI Applications at the Edge""]",https://www.linkedin.com/in/archaudhari,,,
sangeetha-b-,https://www.linkedin.com/in/sangeetha-b-,"[{""course_link"":""https://www.linkedin.com/learning/extending-securing-and-dockerizing-spring-boot-microservices?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/go-essentials-concurrency-connectivity-and-high-performance-apps?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-11-plus-essential-training?trk=public_profile_recommended-course""}]","[""Extending, Securing, and Dockerizing Spring Boot Microservices"",""Go Essentials: Concurrency, Connectivity, and High-Performance Apps"",""Java 11+ Essential Training""]",https://www.linkedin.com/in/sangeetha-b-,,,
yahor-m-54284175,https://www.linkedin.com/in/yahor-m-54284175,"[{""course_link"":""https://www.linkedin.com/learning/cloud-native-development-using-java-with-eclipse-microprofile-21972587?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/android-development-essential-training-4-working-with-data?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/cisco-devnet-associate-200-901-cert-prep-1-software-development-and-design?trk=public_profile_recommended-course""}]","[""Cloud-Native Development Using Java with Eclipse MicroProfile"",""Android Development Essential Training: 4 Working with Data"",""Cisco DevNet Associate (200-901) Cert Prep 1: Software Development and Design""]",https://www.linkedin.com/in/yahor-m-54284175,,,
yuwei-huang-0724298a,https://www.linkedin.com/in/yuwei-huang-0724298a,"[{""course_link"":""https://www.linkedin.com/learning/building-data-apps-with-r-and-shiny-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/angular-creating-and-hosting-a-full-stack-site?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/xcode-14-essential-training?trk=public_profile_recommended-course""}]","[""Building Data Apps with R and Shiny: Essential Training"",""Angular: Creating and Hosting a Full-Stack Site"",""Xcode 14 Essential Training""]",https://www.linkedin.com/in/yuwei-huang-0724298a,,,
thanojpaluru,https://www.linkedin.com/in/thanojpaluru,"[{""course_link"":""https://www.linkedin.com/learning/excel-pivottables-for-beginners-23358327?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/jakarta-ee-servlets?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-fpga-development?trk=public_profile_recommended-course""}]","[""Excel: PivotTables for Beginners"",""Jakarta EE Servlets"",""Learning FPGA Development""]",https://www.linkedin.com/in/thanojpaluru,,,
frank-li-7b1a6a240,https://www.linkedin.com/in/frank-li-7b1a6a240,[],[],https://www.linkedin.com/in/frank-li-7b1a6a240,,,
ashish-ashish-10749461,https://www.linkedin.com/in/ashishseattle,"[{""course_link"":""https://www.linkedin.com/learning/asp-dot-net-core-working-with-azure-tables?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-software-version-control-21863894?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/building-a-mobile-endpoint-management-solution-with-intune?trk=public_profile_recommended-course""}]","[""ASP.NET Core: Working with Azure Tables"",""Learning Software Version Control"",""Building a Mobile Endpoint Management Solution with Intune""]",https://www.linkedin.com/in/ashish-ashish-10749461,,,
vimal-patel-75439114,https://www.linkedin.com/in/vimal-patel-75439114,"[{""course_link"":""https://www.linkedin.com/learning/deploying-asp-dot-net-applications?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-asp-dot-net-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/advanced-machine-learning-dot-net-applications?trk=public_profile_recommended-course""}]","[""Deploying ASP.NET Applications"",""Learning ASP.NET"",""Advanced Machine Learning .NET Applications""]",https://www.linkedin.com/in/vimal-patel-75439114,,,
vraj-patel-864736179,https://www.linkedin.com/in/vraj-patel-864736179,"[{""course_link"":""https://www.linkedin.com/learning/java-algorithms?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/ajax-with-php-add-dynamic-content-to-websites?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/objects-in-javascript-a-dynamic-data-structure?trk=public_profile_recommended-course""}]","[""Java Algorithms"",""Ajax with PHP: Add Dynamic Content to Websites"",""Objects in JavaScript: A Dynamic Data Structure""]",https://www.linkedin.com/in/vraj-patel-864736179,,,
dylan-y-029080203,https://www.linkedin.com/in/dylan-y-029080203,"[{""course_link"":""https://www.linkedin.com/learning/top-10-skills-for-nlp-specialists?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sql-server-machine-learning-services-python?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/executive-guide-to-human-in-the-loop-machine-learning-and-data-annotation?trk=public_profile_recommended-course""}]","[""Top 10 Skills for NLP Specialists"",""SQL Server Machine Learning Services: Python"",""Executive Guide to Human-in-the-Loop Machine Learning and Data Annotation""]",https://www.linkedin.com/in/dylan-y-029080203,,,
lawrence-marshall-54321b1,https://www.linkedin.com/in/lmarshal3,"[{""course_link"":""https://www.linkedin.com/learning/implementing-a-data-warehouse-sql-server-2019?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/transition-from-data-science-to-data-engineering?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/power-bi-data-methods-23487089?trk=public_profile_recommended-course""}]","[""Implementing a Data Warehouse SQL Server 2019"",""Transition from Data Science to Data Engineering"",""Power BI Data Methods""]",https://www.linkedin.com/in/lawrence-marshall-54321b1,,,
devika-singh-50591712,https://www.linkedin.com/in/devika-singh-50591712,"[{""course_link"":""https://www.linkedin.com/learning/oracle-base-database-services-professional-workshop?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/aws-certified-database-specialty-dbs-c01-cert-prep-2-design-and-deployment?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/azure-database-administrator-associate-dp-300-cert-prep-3-high-availability-and-disaster-recovery-in-azure-dat?trk=public_profile_recommended-course""}]","[""Oracle Base Database Services Professional Workshop"",""AWS Certified Database – Specialty (DBS-C01)  Cert Prep: 2 Design and Deployment"",""Azure Database Administrator Associate (DP-300) Cert Prep: 3 High Availability and Disaster Recovery in Azure Data Services""]",https://www.linkedin.com/in/devika-singh-50591712,,,
menglin-liu-63aa71101,https://www.linkedin.com/in/menglin-liu-63aa71101,"[{""course_link"":""https://www.linkedin.com/learning/parallel-and-concurrent-programming-with-java-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/algorithmic-trading-and-finance-models-with-python-r-and-stata-essential-training?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/asynchronous-programming-in-c-sharp?trk=public_profile_recommended-course""}]","[""Parallel and Concurrent Programming with Java 2"",""Algorithmic Trading and Finance Models with Python, R, and Stata Essential Training"",""Asynchronous Programming in C#""]",https://www.linkedin.com/in/menglin-liu-63aa71101,,,
swapna-syamala,https://www.linkedin.com/in/swapna-syamala,"[{""course_link"":""https://www.linkedin.com/learning/building-dynamic-websites-using-aws-lambdas?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/java-ee-7-web-services-2?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-full-stack-javascript-development-mongodb-node-and-react-15581237?trk=public_profile_recommended-course""}]","[""Building Dynamic Websites using AWS Lambdas"",""Java EE 7: Web Services"",""Learning Full-Stack JavaScript Development: MongoDB, Node, and React""]",https://www.linkedin.com/in/swapna-syamala,,,
alex-gottsov,https://www.linkedin.com/in/alex-gottsov,"[{""course_link"":""https://www.linkedin.com/learning/foundations-of-synthesis-asdr-envelopes?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-pcb-design-with-eagle?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/learning-solidworks-pcb?trk=public_profile_recommended-course""}]","[""Foundations of Synthesis: ASDR Envelopes"",""Learning PCB Design with EAGLE"",""Learning SOLIDWORKS PCB""]",https://www.linkedin.com/in/alex-gottsov,,,
di-yan-731b4a132,https://www.linkedin.com/in/di-yan-731b4a132,[],[],https://www.linkedin.com/in/di-yan-731b4a132,,,
dilipati,https://www.linkedin.com/in/dilipati,"[{""course_link"":""https://www.linkedin.com/learning/advanced-nlp-with-python-for-machine-learning?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/deep-learning-getting-started?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/introduction-to-artificial-intelligence?trk=public_profile_recommended-course""}]","[""Advanced NLP with Python for Machine Learning"",""Deep Learning: Getting Started"",""Introduction to Artificial Intelligence""]",https://www.linkedin.com/in/dilipati,,,
alyson-aeschleman-366327222,https://www.linkedin.com/in/alyson-aeschleman-366327222,"[{""course_link"":""https://www.linkedin.com/learning/the-business-sector-and-the-sustainable-development-goals?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/the-employee-s-guide-to-sustainability?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/sustainability-foundations-core-concepts?trk=public_profile_recommended-course""}]","[""The Business Sector and the Sustainable Development Goals"",""The Employee's Guide to Sustainability"",""Sustainability Foundations: Core Concepts""]",https://www.linkedin.com/in/alyson-aeschleman-366327222,,,
ray-bartlett-8a76299,https://www.linkedin.com/in/ray-bartlett-leader-engineer-advisor,"[{""course_link"":""https://www.linkedin.com/learning/windows-server-hybrid-administrator-associate-az-800-cert-prep-3-implement-and-manage-an-on-premises-and-hybri?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/windows-server-2022-dhcp-and-dns-15012768?trk=public_profile_recommended-course""},{""course_link"":""https://www.linkedin.com/learning/windows-server-hybrid-administrator-associate-az-800-cert-prep-2-manage-windows-servers-and-workloads-in-a-hyb?trk=public_profile_recommended-course""}]","[""Windows Server Hybrid Administrator Associate (AZ-800) Cert Prep: 3 Implement and Manage an On-Premises and Hybrid Networking Infrastructure"",""Windows Server 2022: DHCP and DNS"",""Windows Server Hybrid Administrator Associate (AZ-800) Cert Prep: 2 Manage Windows Servers and Workloads in a Hybrid Environment""]",https://www.linkedin.com/in/ray-bartlett-8a76299,,,
